name,receive_nobreak_won,receive_nobreak_faced,serve_nobreak_won,serve_nobreak_faced,receive_break_won,receive_break_faced,serve_break_won,serve_break_faced,serve_nobreak_pct,serve_break_pct,receive_nobreak_pct,receive_break_pct,serve_choke_pct,receive_choke_pct,choke_pct
T Haas,966,2609,1708,2650,103,254,157,252,0.6443636363636364,0.6164772727272727,0.3698781838316722,0.403954802259887,0.007886363636363653,0.005923381571785201,0.006904872604074427
Y Lu,908,2792,1648,2725,66,188,175,312,0.6060176991150442,0.5703883495145631,0.326417704011065,0.3680555555555556,0.01562934960048114,-0.0016378515444905664,0.006995749027995287
N Kyrgios,2424,7478,5161,7541,217,561,316,501,0.6838110195000654,0.6256239600665557,0.3246239113222486,0.3888048411497731,0.038187059433509654,-0.02418092982752449,0.007003064802992582
E Gulbis,1479,4317,2805,4281,133,352,235,376,0.6548733165943849,0.6197478991596639,0.3429929816617614,0.3827433628318584,0.015125417434720973,0.0002496188299030075,0.00768751813231199
T Monteiro,623,1957,1257,1933,61,161,116,200,0.6497786522380719,0.5866666666666667,0.32036947010209044,0.38697318007662834,0.04311198557140518,-0.026603709974537905,0.008254137798433637
C Alcaraz,477,1174,731,1186,75,159,81,143,0.6181959564541213,0.5802469135802469,0.4026687598116169,0.444015444015444,0.01794904287387435,-0.001346684203827088,0.008301179335023631
R Stepanek,844,2435,1493,2422,67,191,150,250,0.6173671689135607,0.6,0.34714003944773175,0.36769759450171824,-0.002632831086439285,0.019442444946013514,0.008404806929787114
E Roger-Vasselin,591,1677,1037,1703,54,154,110,185,0.610648918469218,0.5964912280701754,0.35284186831738884,0.3700787401574803,-0.005842309600957423,0.022763128159908518,0.008460409279475547
A Davidovich Fokina,628,1628,939,1609,83,200,117,214,0.5868929198361615,0.5636942675159236,0.38425925925925924,0.41,0.0031986523202379886,0.01425925925925927,0.00872895578974863
A Bedene,1481,4348,2711,4277,137,351,246,423,0.6339958875942426,0.5850860420650096,0.3410521582733813,0.3924611973392461,0.028909845529233053,-0.011409039065864802,0.008750403231684125
D Dzumhur,1300,3378,1908,3222,151,347,207,383,0.5936183022275737,0.5527950310559007,0.38412880966072455,0.4272930648769575,0.02082327117167306,-0.00316425521623296,0.00882950797772005
F Krajinovic,1042,2942,1851,2951,110,275,190,328,0.6276630612913798,0.5841121495327103,0.35437212360289283,0.4,0.02355091175866954,-0.005627876397107191,0.008961517680781175
