,match_id,year,slam,match_num,player1,player2,status,winner,event_name,round,court_name,court_id,player1id,player2id,nation1,nation2,match_id_num,player1_new,player2_new
10,2011-ausopen-1124,2011,ausopen,1124,Philipp Petzschner,Jo-Wilfried Tsonga,Complete,2,Men's Singles,Round 1,Margaret Court Arena,C,atpp624,atpt786,GER,FRA,1124,P Petzschner,J Tsonga
11,2011-ausopen-1126,2011,ausopen,1126,Carsten Ball,Pere Riba,Complete,2,Men's Singles,Round 1,Court 8,J,atpbd59,atpr750,AUS,ESP,1126,C Ball,P Riba
12,2011-ausopen-1127,2011,ausopen,1127,Dudi Sela,Juan Martin Del Potro,Complete,2,Men's Singles,Round 1,Show Court 2,D,atpsc56,atpd683,ISR,ARG,1127,D Sela,J Martin Del Potro
13,2011-ausopen-1128,2011,ausopen,1128,Grega Zemlja,Marcos Baghdatis,Complete,2,Men's Singles,Round 1,Show Court 3,E,atpz189,atpb837,SLO,CYP,1128,G Zemlja,M Baghdatis
14,2011-ausopen-1132,2011,ausopen,1132,Karol Beck,Andy Murray,Retired,2,Men's Singles,Round 1,Hisense Arena,B,atpb804,atpmc10,SVK,GBR,1132,K Beck,A Murray
15,2011-ausopen-1133,2011,ausopen,1133,Tomas Berdych,Marco Crugnola,Complete,1,Men's Singles,Round 1,Show Court 2,D,atpba47,atpc968,CZE,ITA,1133,T Berdych,M Crugnola
16,2011-ausopen-1136,2011,ausopen,1136,Frank Dancevic,Richard Gasquet,Complete,2,Men's Singles,Round 1,Court 8,J,atpd499,atpg628,CAN,FRA,1136,F Dancevic,R Gasquet
17,2011-ausopen-1138,2011,ausopen,1138,Fabio Fognini,Kei Nishikori,Complete,2,Men's Singles,Round 1,Court 8,J,atpf510,atpn552,ITA,JPN,1138,F Fognini,K Nishikori
18,2011-ausopen-1140,2011,ausopen,1140,Rainer Schuettler,Fernando Verdasco,Complete,2,Men's Singles,Round 1,Show Court 2,D,atps636,atpv306,GER,ESP,1140,R Schuettler,F Verdasco
19,2011-ausopen-1144,2011,ausopen,1144,Peter Luczak,Ivan Ljubicic,Complete,2,Men's Singles,Round 1,Margaret Court Arena,C,atpl515,atpl360,AUS,CRO,1144,P Luczak,I Ljubicic
20,2011-ausopen-1148,2011,ausopen,1148,Marcel Granollers,Novak Djokovic,Complete,2,Men's Singles,Round 1,Rod Laver Arena,A,atpg710,atpd643,ESP,SRB,1148,M Granollers,N Djokovic
21,2011-ausopen-1149,2011,ausopen,1149,Andy Roddick,Jan Hajek,Complete,1,Men's Singles,Round 1,Hisense Arena,B,atpr485,atph571,USA,CZE,1149,A Roddick,J Hajek
22,2011-ausopen-1152,2011,ausopen,1152,Simon Greul,Juan Monaco,Complete,2,Men's Singles,Round 1,Court 6,H,atpg511,atpma21,GER,ARG,1152,S Greul,J Monaco
23,2011-ausopen-1153,2011,ausopen,1153,Stanislas Wawrinka,Teymuraz Gabashvili,Complete,1,Men's Singles,Round 1,Show Court 3,E,atpw367,atpg681,SUI,RUS,1153,S Wawrinka,T Gabashvili
24,2011-ausopen-1156,2011,ausopen,1156,Thiemo de Bakker,Gael Monfils,Complete,2,Men's Singles,Round 1,Hisense Arena,B,atpd776,atpmc65,NED,FRA,1156,T de Bakker,G Monfils
25,2011-ausopen-1157,2011,ausopen,1157,Mardy Fish,Victor Hanescu,Complete,1,Men's Singles,Round 1,Show Court 3,E,atpf339,atph528,USA,ROU,1157,M Fish,V Hanescu
26,2011-ausopen-1160,2011,ausopen,1160,Lukasz Kubot,Sam Querrey,Complete,1,Men's Singles,Round 1,Show Court 2,D,atpk540,atpq927,POL,USA,1160,L Kubot,S Querrey
27,2011-ausopen-1163,2011,ausopen,1163,Yen-Hsun Lu,Gilles Simon,Complete,2,Men's Singles,Round 1,Court 6,H,atpl575,atpsd32,TPE,FRA,1163,Y Lu,G Simon
28,2011-ausopen-1164,2011,ausopen,1164,Lukas Lacko,Roger Federer,Complete,2,Men's Singles,Round 1,Rod Laver Arena,A,atpl797,atpf324,SVK,SUI,1164,L Lacko,R Federer
29,2011-ausopen-1201,2011,ausopen,1201,Rafael Nadal,Ryan Sweeting,Complete,1,Men's Singles,Round 2,Rod Laver Arena,A,atpn409,atpsg87,ESP,USA,1201,R Nadal,R Sweeting
30,2011-ausopen-1202,2011,ausopen,1202,Bernard Tomic,Feliciano Lopez,Complete,1,Men's Singles,Round 2,Hisense Arena,B,atpta46,atpl397,AUS,ESP,1202,B Tomic,F Lopez
31,2011-ausopen-1203,2011,ausopen,1203,John Isner,Radek Stepanek,Complete,1,Men's Singles,Round 2,Show Court 3,E,atpi186,atps694,USA,CZE,1203,J Isner,R Stepanek
32,2011-ausopen-1204,2011,ausopen,1204,Santiago Giraldo,Marin Cilic,Complete,2,Men's Singles,Round 2,Show Court 2,D,atpg725,atpc977,COL,CRO,1204,S Giraldo,M Cilic
33,2011-ausopen-1205,2011,ausopen,1205,Mikhail Youzhny,Blaz Kavcic,Complete,1,Men's Singles,Round 2,Court 6,H,atpy061,atpk834,RUS,SLO,1205,M Youzhny,B Kavcic
34,2011-ausopen-1206,2011,ausopen,1206,Milos Raonic,Michael Llodra,Complete,1,Men's Singles,Round 2,Show Court 3,E,atpr975,atpl428,CAN,FRA,1206,M Raonic,M Llodra
35,2011-ausopen-1207,2011,ausopen,1207,David Nalbandian,Richard Berankis,Retired,2,Men's Singles,Round 2,Show Court 2,D,atpn301,atpbe90,ARG,LTU,1207,D Nalbandian,R Berankis
36,2011-ausopen-1208,2011,ausopen,1208,Michael Russell,David Ferrer,Complete,2,Men's Singles,Round 2,Show Court 2,D,atpr368,atpf401,USA,ESP,1208,M Russell,D Ferrer
37,2011-ausopen-1209,2011,ausopen,1209,Robin Soderling,Gilles Muller,Complete,1,Men's Singles,Round 2,Hisense Arena,B,atpsa49,atpma30,SWE,LUX,1209,R Soderling,G Muller
38,2011-ausopen-1212,2011,ausopen,1212,Andreas Seppi,Jo-Wilfried Tsonga,Complete,2,Men's Singles,Round 2,Margaret Court Arena,C,atpsa93,atpt786,ITA,FRA,1212,A Seppi,J Tsonga
39,2011-ausopen-1213,2011,ausopen,1213,Jurgen Melzer,Pere Riba,Complete,1,Men's Singles,Round 2,Court 8,J,atpm762,atpr750,AUT,ESP,1213,J Melzer,P Riba
40,2011-ausopen-1214,2011,ausopen,1214,Juan Martin Del Potro,Marcos Baghdatis,Complete,2,Men's Singles,Round 2,Rod Laver Arena,A,atpd683,atpb837,ARG,CYP,1214,J Martin Del Potro,M Baghdatis
41,2011-ausopen-1215,2011,ausopen,1215,Guillermo Garcia-Lopez,Eduardo Schwank,Complete,1,Men's Singles,Round 2,Court 8,J,atpg476,atpse66,ESP,ARG,1215,G Garcia-Lopez,E Schwank
42,2011-ausopen-1216,2011,ausopen,1216,Illya Marchenko,Andy Murray,Complete,2,Men's Singles,Round 2,Margaret Court Arena,C,atpme89,atpmc10,UKR,GBR,1216,I Marchenko,A Murray
43,2011-ausopen-1217,2011,ausopen,1217,Tomas Berdych,Philipp Kohlschreiber,Complete,1,Men's Singles,Round 2,Margaret Court Arena,C,atpba47,atpk435,CZE,GER,1217,T Berdych,P Kohlschreiber
44,2011-ausopen-1218,2011,ausopen,1218,Adrian Mannarino,Richard Gasquet,Complete,2,Men's Singles,Round 2,Court 8,J,atpme82,atpg628,FRA,FRA,1218,A Mannarino,R Gasquet
45,2011-ausopen-1219,2011,ausopen,1219,Florian Mayer,Kei Nishikori,Complete,2,Men's Singles,Round 2,Court 6,H,atpmb02,atpn552,GER,JPN,1219,F Mayer,K Nishikori
46,2011-ausopen-1220,2011,ausopen,1220,Janko Tipsarevic,Fernando Verdasco,Complete,2,Men's Singles,Round 2,Hisense Arena,B,atpt742,atpv306,SRB,ESP,1220,J Tipsarevic,F Verdasco
47,2011-ausopen-1221,2011,ausopen,1221,Nicolas Almagro,Igor Andreev,Complete,1,Men's Singles,Round 2,Show Court 3,E,atpa479,atpa511,ESP,RUS,1221,N Almagro,I Andreev
48,2011-ausopen-1222,2011,ausopen,1222,Benoit Paire,Ivan Ljubicic,Complete,2,Men's Singles,Round 2,Show Court 2,D,atppd31,atpl360,FRA,CRO,1222,B Paire,I Ljubicic
49,2011-ausopen-1224,2011,ausopen,1224,Ivan Dodig,Novak Djokovic,Complete,2,Men's Singles,Round 2,Hisense Arena,B,atpd646,atpd643,CRO,SRB,1224,I Dodig,N Djokovic
50,2011-ausopen-1225,2011,ausopen,1225,Andy Roddick,Igor Kunitsyn,Complete,1,Men's Singles,Round 2,Rod Laver Arena,A,atpr485,atpk403,USA,RUS,1225,A Roddick,I Kunitsyn
51,2011-ausopen-1226,2011,ausopen,1226,Robin Haase,Juan Monaco,Complete,1,Men's Singles,Round 2,Court 6,H,atph756,atpma21,NED,ARG,1226,R Haase,J Monaco
52,2011-ausopen-1227,2011,ausopen,1227,Stanislas Wawrinka,Grigor Dimitrov,Complete,1,Men's Singles,Round 2,Show Court 2,D,atpw367,atpd875,SUI,BUL,1227,S Wawrinka,G Dimitrov
53,2011-ausopen-1228,2011,ausopen,1228,Frederico Gil,Gael Monfils,Complete,2,Men's Singles,Round 2,Margaret Court Arena,C,atpg717,atpmc65,POR,FRA,1228,F Gil,G Monfils
54,2011-ausopen-1229,2011,ausopen,1229,Mardy Fish,Tommy Robredo,Complete,2,Men's Singles,Round 2,Show Court 3,E,atpf339,atpr419,USA,ESP,1229,M Fish,T Robredo
55,2011-ausopen-1230,2011,ausopen,1230,Sergiy Stakhovsky,Lukasz Kubot,Complete,1,Men's Singles,Round 2,Court 8,J,atpsc77,atpk540,UKR,POL,1230,S Stakhovsky,L Kubot
56,2011-ausopen-1232,2011,ausopen,1232,Gilles Simon,Roger Federer,Complete,2,Men's Singles,Round 2,Rod Laver Arena,A,atpsd32,atpf324,FRA,SUI,1232,G Simon,R Federer
57,2011-ausopen-1301,2011,ausopen,1301,Rafael Nadal,Bernard Tomic,Complete,1,Men's Singles,Round 3,Rod Laver Arena,A,atpn409,atpta46,ESP,AUS,1301,R Nadal,B Tomic
58,2011-ausopen-1302,2011,ausopen,1302,John Isner,Marin Cilic,Complete,2,Men's Singles,Round 3,Margaret Court Arena,C,atpi186,atpc977,USA,CRO,1302,J Isner,M Cilic
59,2011-ausopen-1303,2011,ausopen,1303,Mikhail Youzhny,Milos Raonic,Complete,2,Men's Singles,Round 3,Show Court 3,E,atpy061,atpr975,RUS,CAN,1303,M Youzhny,M Raonic
60,2011-ausopen-1304,2011,ausopen,1304,Richard Berankis,David Ferrer,Complete,2,Men's Singles,Round 3,Show Court 2,D,atpbe90,atpf401,LTU,ESP,1304,R Berankis,D Ferrer
61,2011-ausopen-1305,2011,ausopen,1305,Robin Soderling,Jan Hernych,Complete,1,Men's Singles,Round 3,Hisense Arena,B,atpsa49,atph442,SWE,CZE,1305,R Soderling,J Hernych
62,2011-ausopen-1306,2011,ausopen,1306,Alexandr Dolgopolov,Jo-Wilfried Tsonga,Complete,1,Men's Singles,Round 3,Margaret Court Arena,C,atpd801,atpt786,UKR,FRA,1306,A Dolgopolov,J Tsonga
63,2011-ausopen-1307,2011,ausopen,1307,Jurgen Melzer,Marcos Baghdatis,Retired,1,Men's Singles,Round 3,Hisense Arena,B,atpm762,atpb837,AUT,CYP,1307,J Melzer,M Baghdatis
64,2011-ausopen-1308,2011,ausopen,1308,Guillermo Garcia-Lopez,Andy Murray,Complete,2,Men's Singles,Round 3,Rod Laver Arena,A,atpg476,atpmc10,ESP,GBR,1308,G Garcia-Lopez,A Murray
65,2011-ausopen-1309,2011,ausopen,1309,Tomas Berdych,Richard Gasquet,Complete,1,Men's Singles,Round 3,Margaret Court Arena,C,atpba47,atpg628,CZE,FRA,1309,T Berdych,R Gasquet
66,2011-ausopen-1310,2011,ausopen,1310,Kei Nishikori,Fernando Verdasco,Complete,2,Men's Singles,Round 3,Hisense Arena,B,atpn552,atpv306,JPN,ESP,1310,K Nishikori,F Verdasco
67,2011-ausopen-1311,2011,ausopen,1311,Nicolas Almagro,Ivan Ljubicic,Complete,1,Men's Singles,Round 3,Show Court 2,D,atpa479,atpl360,ESP,CRO,1311,N Almagro,I Ljubicic
68,2011-ausopen-1312,2011,ausopen,1312,Viktor Troicki,Novak Djokovic,Retired,2,Men's Singles,Round 3,Hisense Arena,B,atpt840,atpd643,SRB,SRB,1312,V Troicki,N Djokovic
69,2011-ausopen-1313,2011,ausopen,1313,Andy Roddick,Robin Haase,Complete,1,Men's Singles,Round 3,Hisense Arena,B,atpr485,atph756,USA,NED,1313,A Roddick,R Haase
70,2011-ausopen-1314,2011,ausopen,1314,Stanislas Wawrinka,Gael Monfils,Complete,1,Men's Singles,Round 3,Rod Laver Arena,A,atpw367,atpmc65,SUI,FRA,1314,S Wawrinka,G Monfils
71,2011-ausopen-1315,2011,ausopen,1315,Tommy Robredo,Sergiy Stakhovsky,Complete,1,Men's Singles,Round 3,Show Court 3,E,atpr419,atpsc77,ESP,UKR,1315,T Robredo,S Stakhovsky
72,2011-ausopen-1316,2011,ausopen,1316,Xavier Malisse,Roger Federer,Complete,2,Men's Singles,Round 3,Rod Laver Arena,A,atpm680,atpf324,BEL,SUI,1316,X Malisse,R Federer
73,2011-ausopen-1401,2011,ausopen,1401,Rafael Nadal,Marin Cilic,Complete,1,Men's Singles,Round 4,Rod Laver Arena,A,atpn409,atpc977,ESP,CRO,1401,R Nadal,M Cilic
74,2011-ausopen-1402,2011,ausopen,1402,Milos Raonic,David Ferrer,Complete,2,Men's Singles,Round 4,Hisense Arena,B,atpr975,atpf401,CAN,ESP,1402,M Raonic,D Ferrer
75,2011-ausopen-1403,2011,ausopen,1403,Robin Soderling,Alexandr Dolgopolov,Complete,2,Men's Singles,Round 4,Rod Laver Arena,A,atpsa49,atpd801,SWE,UKR,1403,R Soderling,A Dolgopolov
76,2011-ausopen-1404,2011,ausopen,1404,Jurgen Melzer,Andy Murray,Complete,2,Men's Singles,Round 4,Rod Laver Arena,A,atpm762,atpmc10,AUT,GBR,1404,J Melzer,A Murray
77,2011-ausopen-1405,2011,ausopen,1405,Tomas Berdych,Fernando Verdasco,Complete,1,Men's Singles,Round 4,Margaret Court Arena,C,atpba47,atpv306,CZE,ESP,1405,T Berdych,F Verdasco
78,2011-ausopen-1406,2011,ausopen,1406,Nicolas Almagro,Novak Djokovic,Complete,2,Men's Singles,Round 4,Hisense Arena,B,atpa479,atpd643,ESP,SRB,1406,N Almagro,N Djokovic
79,2011-ausopen-1407,2011,ausopen,1407,Andy Roddick,Stanislas Wawrinka,Complete,2,Men's Singles,Round 4,Rod Laver Arena,A,atpr485,atpw367,USA,SUI,1407,A Roddick,S Wawrinka
80,2011-ausopen-1408,2011,ausopen,1408,Tommy Robredo,Roger Federer,Complete,2,Men's Singles,Round 4,Rod Laver Arena,A,atpr419,atpf324,ESP,SUI,1408,T Robredo,R Federer
81,2011-ausopen-1501,2011,ausopen,1501,Rafael Nadal,David Ferrer,Complete,2,Men's Singles,Quarters,Rod Laver Arena,A,atpn409,atpf401,ESP,ESP,1501,R Nadal,D Ferrer
82,2011-ausopen-1502,2011,ausopen,1502,Alexandr Dolgopolov,Andy Murray,Complete,2,Men's Singles,Quarters,Rod Laver Arena,A,atpd801,atpmc10,UKR,GBR,1502,A Dolgopolov,A Murray
83,2011-ausopen-1503,2011,ausopen,1503,Tomas Berdych,Novak Djokovic,Complete,2,Men's Singles,Quarters,Rod Laver Arena,A,atpba47,atpd643,CZE,SRB,1503,T Berdych,N Djokovic
84,2011-ausopen-1504,2011,ausopen,1504,Stanislas Wawrinka,Roger Federer,Complete,2,Men's Singles,Quarters,Rod Laver Arena,A,atpw367,atpf324,SUI,SUI,1504,S Wawrinka,R Federer
85,2011-ausopen-1601,2011,ausopen,1601,David Ferrer,Andy Murray,Complete,2,Men's Singles,Semis,Rod Laver Arena,A,atpf401,atpmc10,ESP,GBR,1601,D Ferrer,A Murray
86,2011-ausopen-1602,2011,ausopen,1602,Novak Djokovic,Roger Federer,Complete,1,Men's Singles,Semis,Rod Laver Arena,A,atpd643,atpf324,SRB,SUI,1602,N Djokovic,R Federer
87,2011-ausopen-1701,2011,ausopen,1701,Andy Murray,Novak Djokovic,Complete,2,Men's Singles,Final,Rod Laver Arena,A,atpmc10,atpd643,GBR,SRB,1701,A Murray,N Djokovic
0,2011-frenchopen-1101,2011,frenchopen,1101,Rafael Nadal,John Isner,Complete,1,event_MS,round_1,Court Philippe Chatrier,A,atpn409,atpi186,ESP,USA,1101,R Nadal,J Isner
1,2011-frenchopen-1104,2011,frenchopen,1104,Denis Gremelmayr,Nikolay Davydenko,Complete,2,event_MS,round_1,Court 6,H,atpg512,atpd402,GER,RUS,1104,D Gremelmayr,N Davydenko
2,2011-frenchopen-1105,2011,frenchopen,1105,Sam Querrey,Philipp Kohlschreiber,Complete,1,event_MS,round_1,Court 7,I,atpq927,atpk435,USA,GER,1105,S Querrey,P Kohlschreiber
3,2011-frenchopen-1106,2011,frenchopen,1106,Ivan Ljubicic,Somdev Devvarman,Complete,1,event_MS,round_1,Court 3,E,atpl360,atpd616,CRO,IND,1106,I Ljubicic,S Devvarman
4,2011-frenchopen-1108,2011,frenchopen,1108,Juan Monaco,Fernando Verdasco,Complete,2,event_MS,round_1,Court 2,D,atpma21,atpv306,ARG,ESP,1108,J Monaco,F Verdasco
5,2011-frenchopen-1109,2011,frenchopen,1109,Mardy Fish,Ricardo Mello,Complete,1,event_MS,round_1,Court 7,I,atpf339,atpm708,USA,BRA,1109,M Fish,R Mello
6,2011-frenchopen-1111,2011,frenchopen,1111,Jeremy Chardy,Grigor DiMitrov,Complete,1,event_MS,round_1,Court 1,C,atpca12,atpd875,FRA,BUL,1111,J Chardy,G DiMitrov
7,2011-frenchopen-1112,2011,frenchopen,1112,Michael Russell,Gilles Simon,Complete,2,event_MS,round_1,Court Philippe Chatrier,A,atpr368,atpsd32,USA,FRA,1112,M Russell,G Simon
8,2011-frenchopen-1113,2011,frenchopen,1113,Marcos Baghdatis,Frederico Gil,Complete,1,event_MS,round_1,Court 2,D,atpb837,atpg717,CYP,POR,1113,M Baghdatis,F Gil
9,2011-frenchopen-1116,2011,frenchopen,1116,Ryan Harrison,Robin Soderling,Complete,2,event_MS,round_1,Court Suzanne Lenglen,B,atph940,atpsa49,USA,SWE,1116,R Harrison,R Soderling
10,2011-frenchopen-1117,2011,frenchopen,1117,Andy Murray,Eric Prodon,Complete,1,event_MS,round_1,Court Suzanne Lenglen,B,atpmc10,atpp487,GBR,FRA,1117,A Murray,E Prodon
11,2011-frenchopen-1119,2011,frenchopen,1119,Arnaud Clement,Filippo Volandri,Complete,1,event_MS,round_1,Court 2,D,atpc487,atpv254,FRA,ITA,1119,A Clement,F Volandri
12,2011-frenchopen-1121,2011,frenchopen,1121,Alexandr Dolgopolov,Rainer Schuettler,Complete,1,event_MS,round_1,Court 6,H,atpd801,atps636,UKR,GER,1121,A Dolgopolov,R Schuettler
13,2011-frenchopen-1124,2011,frenchopen,1124,Julian Reister,Viktor Troicki,Complete,2,event_MS,round_1,Court 6,H,atpr782,atpt840,GER,SRB,1124,J Reister,V Troicki
14,2011-frenchopen-1125,2011,frenchopen,1125,Nicolas Almagro,Lukasz Kubot,Complete,2,event_MS,round_1,Court 6,H,atpa479,atpk540,ESP,POL,1125,N Almagro,L Kubot
15,2011-frenchopen-1129,2011,frenchopen,1129,Kevin Anderson,Nicolas Mahut,Complete,1,event_MS,round_1,Court 7,I,atpa678,atpm873,RSA,FRA,1129,K Anderson,N Mahut
16,2011-frenchopen-1131,2011,frenchopen,1131,Edouard Roger-Vasselin,Lukas Rosol,Complete,2,event_MS,round_1,Court 3,E,atpr613,atpr685,FRA,CZE,1131,E Roger-Vasselin,L Rosol
17,2011-frenchopen-1132,2011,frenchopen,1132,Andreas Beck,Jurgen Melzer,Complete,2,event_MS,round_1,Court 1,C,atpba86,atpm762,GER,AUT,1132,A Beck,J Melzer
18,2011-frenchopen-1133,2011,frenchopen,1133,David Ferrer,Jarkko Nieminen,Complete,1,event_MS,round_1,Court Philippe Chatrier,A,atpf401,atpn289,ESP,FIN,1133,D Ferrer,J Nieminen
19,2011-frenchopen-1134,2011,frenchopen,1134,Julien Benneteau,Rui Machado,Complete,1,event_MS,round_1,Court Suzanne Lenglen,B,atpb747,atpma49,FRA,POR,1134,J Benneteau,R Machado
20,2011-frenchopen-1135,2011,frenchopen,1135,Kei Nishikori,Yen-Hsun Lu,Complete,1,event_MS,round_1,Court 2,D,atpn552,atpl575,JPN,TPE,1135,K Nishikori,Y Lu
21,2011-frenchopen-1136,2011,frenchopen,1136,David Guez,Sergiy Stakhovsky,Complete,2,event_MS,round_1,Court 1,C,atpg753,atpsc77,FRA,UKR,1136,D Guez,S Stakhovsky
22,2011-frenchopen-1137,2011,frenchopen,1137,Michael Llodra,Steve Darcis,Complete,2,event_MS,round_1,Court 1,C,atpl428,atpd632,FRA,BEL,1137,M Llodra,S Darcis
23,2011-frenchopen-1139,2011,frenchopen,1139,Adrian Mannarino,Guillaume Rufin,Complete,2,event_MS,round_1,Court 2,D,atpme82,atpra17,FRA,FRA,1139,A Mannarino,G Rufin
24,2011-frenchopen-1140,2011,frenchopen,1140,Bjorn Phau,Gael Monfils,Complete,2,event_MS,round_1,Court Suzanne Lenglen,B,atpp436,atpmc65,GER,FRA,1140,B Phau,G Monfils
25,2011-frenchopen-1141,2011,frenchopen,1141,Stanislas Wawrinka,Augustin Gensse,Complete,1,event_MS,round_1,Court 1,C,atpw367,atpg695,SUI,FRA,1141,S Wawrinka,A Gensse
26,2011-frenchopen-1143,2011,frenchopen,1143,Florent Serra,Igor Andreev,Complete,2,event_MS,round_1,Court 3,E,atps963,atpa511,FRA,RUS,1143,F Serra,I Andreev
27,2011-frenchopen-1144,2011,frenchopen,1144,Jan Hajek,Jo-Wilfried Tsonga,Complete,2,event_MS,round_1,Court Philippe Chatrier,A,atph571,atpt786,CZE,FRA,1144,J Hajek,J Tsonga
28,2011-frenchopen-1147,2011,frenchopen,1147,Vincent Millot,Maxime Teixeira,Complete,2,event_MS,round_1,Court 3,E,atpme31,atpt999,FRA,FRA,1147,V Millot,M Teixeira
29,2011-frenchopen-1148,2011,frenchopen,1148,Feliciano Lopez,Roger Federer,Complete,2,event_MS,round_1,Court Philippe Chatrier,A,atpl397,atpf324,ESP,SUI,1148,F Lopez,R Federer
30,2011-frenchopen-1149,2011,frenchopen,1149,Tomas Berdych,Stephane Robert,Complete,2,event_MS,round_1,Court 2,D,atpba47,atpr612,CZE,FRA,1149,T Berdych,S Robert
31,2011-frenchopen-1150,2011,frenchopen,1150,Fabio Fognini,Denis Istomin,Complete,1,event_MS,round_1,Court 6,H,atpf510,atpi165,ITA,UZB,1150,F Fognini,D Istomin
32,2011-frenchopen-1152,2011,frenchopen,1152,Robert Kendrick,Guillermo Garcia-Lopez,Complete,2,event_MS,round_1,Court 6,H,atpk448,atpg476,USA,ESP,1152,R Kendrick,G Garcia-Lopez
33,2011-frenchopen-1153,2011,frenchopen,1153,Marin Cilic,Ruben Ramirez Hidalgo,Complete,2,event_MS,round_1,Court 7,I,atpc977,atpr383,CRO,ESP,1153,M Cilic,R Ramirez Hidalgo
34,2011-frenchopen-1154,2011,frenchopen,1154,Marc Gicquel,Albert Montanes,Complete,2,event_MS,round_1,Court Suzanne Lenglen,B,atpg436,atpm824,FRA,ESP,1154,M Gicquel,A Montanes
35,2011-frenchopen-1156,2011,frenchopen,1156,Go Soeda,Mikhail Youzhny,Complete,2,event_MS,round_1,Court 3,E,atpsc47,atpy061,JPN,RUS,1156,G Soeda,M Youzhny
36,2011-frenchopen-1157,2011,frenchopen,1157,Richard Gasquet,Radek Stepanek,Complete,1,event_MS,round_1,Court Suzanne Lenglen,B,atpg628,atps694,FRA,CZE,1157,R Gasquet,R Stepanek
37,2011-frenchopen-1159,2011,frenchopen,1159,Teymuraz Gabashvili,Andreas Seppi,Complete,2,event_MS,round_1,Court 3,E,atpg681,atpsa93,RUS,ITA,1159,T Gabashvili,A Seppi
38,2011-frenchopen-1161,2011,frenchopen,1161,Juan Martin Del Potro,Ivo Karlovic,Complete,1,event_MS,round_1,Court 1,C,atpd683,atpk336,ARG,CRO,1161,J Martin Del Potro,I Karlovic
39,2011-frenchopen-1162,2011,frenchopen,1162,Ernests Gulbis,Blaz Kavcic,Complete,2,event_MS,round_1,Court 7,I,atpg858,atpk834,LAT,SLO,1162,E Gulbis,B Kavcic
40,2011-frenchopen-1163,2011,frenchopen,1163,Benoit Paire,Victor Hanescu,Complete,2,event_MS,round_1,Court 7,I,atppd31,atph528,FRA,ROU,1163,B Paire,V Hanescu
41,2011-frenchopen-1164,2011,frenchopen,1164,Thiemo De Bakker,Novak Djokovic,Complete,2,event_MS,round_1,Court Philippe Chatrier,A,atpd776,atpd643,NED,SRB,1164,T De Bakker,N Djokovic
42,2011-frenchopen-1201,2011,frenchopen,1201,Rafael Nadal,Pablo Andujar,Complete,1,event_MS,round_2,Court Suzanne Lenglen,B,atpn409,atpa596,ESP,ESP,1201,R Nadal,P Andujar
43,2011-frenchopen-1202,2011,frenchopen,1202,Antonio Veic,Nikolay Davydenko,Complete,1,event_MS,round_2,Court 6,H,atpv564,atpd402,CRO,RUS,1202,A Veic,N Davydenko
44,2011-frenchopen-1203,2011,frenchopen,1203,Sam Querrey,Ivan Ljubicic,Complete,2,event_MS,round_2,Court 7,I,atpq927,atpl360,USA,CRO,1203,S Querrey,I Ljubicic
