,,,,,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P1WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct,P2WinPct
,,,,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
match_id,P1BreakPoint,P2BreakPoint,player1,player2,,,,,,,,,,,,,,,,
2013-wimbledon-1147,0.0,0.0,Rogerio Dutra Silva,Sergiy Stakhovsky,65.0,0.529868216527199,0.15536085752756051,0.3880597014925373,0.43636363636363634,0.5,0.5294117647058824,1.0,65.0,0.4701317834728011,0.15536085752756054,0.0,0.47058823529411764,0.5,0.5636363636363636,0.6119402985074627
2013-wimbledon-1147,0.0,1.0,Rogerio Dutra Silva,Sergiy Stakhovsky,4.0,0.4146695034835523,0.029486970303332076,0.391304347826087,0.39562020460358055,0.4054259634888438,0.4244752623688156,0.45652173913043476,4.0,0.5853304965164476,0.029486970303332107,0.5434782608695652,0.5755247376311844,0.5945740365111561,0.6043797953964194,0.6086956521739131
2013-wimbledon-1148,0.0,0.0,Victor Hanescu,Roger Federer,109.0,0.30518573043505476,0.07965797253092163,0.0,0.3103448275862069,0.3275862068965517,0.3469387755102041,0.3902439024390244,109.0,0.6948142695649452,0.07965797253092163,0.6097560975609756,0.6530612244897959,0.6724137931034483,0.6896551724137931,1.0
2013-wimbledon-1148,0.0,1.0,Victor Hanescu,Roger Federer,8.0,0.2991868465832325,0.05591775853540049,0.2,0.2930555555555555,0.3200063211125158,0.3276470588235294,0.35106382978723405,8.0,0.7008131534167674,0.05591775853540049,0.648936170212766,0.6723529411764706,0.6799936788874842,0.7069444444444445,0.8
2013-wimbledon-1149,0.0,0.0,Jo-Wilfried Tsonga,David Goffin,184.0,0.5461599264562389,0.07292444181428673,0.4444444444444444,0.5263157894736842,0.5322109036030938,0.5406513070447497,1.0,184.0,0.4538400735437611,0.07292444181428671,0.0,0.4593486929552504,0.46778909639690625,0.47368421052631576,0.5555555555555556
2013-wimbledon-1149,0.0,1.0,Jo-Wilfried Tsonga,David Goffin,1.0,0.5208333333333334,,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,0.5208333333333334,1.0,0.4791666666666667,,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667
2013-wimbledon-1149,1.0,0.0,Jo-Wilfried Tsonga,David Goffin,6.0,0.5339788274587193,0.004429210638106968,0.5263157894736842,0.5329012651947408,0.5345369767946215,0.5362793776895067,0.5392670157068062,6.0,0.46602117254128067,0.004429210638106963,0.4607329842931937,0.4637206223104932,0.46546302320537847,0.4670987348052592,0.47368421052631576
2013-wimbledon-1156,0.0,0.0,Marcos Baghdatis,Marin Cilic,144.0,0.42174038302670536,0.07792738171606067,0.0,0.423678963110668,0.43265821058374254,0.4430395073687124,0.5151515151515151,144.0,0.5782596169732948,0.07792738171606067,0.48484848484848486,0.5569604926312877,0.5673417894162576,0.576321036889332,1.0
2013-wimbledon-1156,0.0,1.0,Marcos Baghdatis,Marin Cilic,6.0,0.4257253360959287,0.022373598530260774,0.38095238095238093,0.4294285714285714,0.43374193548387097,0.43548387096774194,0.4418604651162791,6.0,0.5742746639040713,0.022373598530260767,0.5581395348837209,0.5645161290322581,0.566258064516129,0.5705714285714285,0.6190476190476191
2013-wimbledon-1156,1.0,0.0,Marcos Baghdatis,Marin Cilic,1.0,0.4482758620689655,,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,1.0,0.5517241379310345,,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.5517241379310345
2013-wimbledon-1157,0.0,0.0,Janko Tipsarevic,Viktor Troicki,182.0,0.4434646314645576,0.07441016223735236,0.0,0.4380362062180244,0.4528398722627737,0.46805100927441357,0.5833333333333334,182.0,0.5565353685354425,0.07441016223735236,0.4166666666666667,0.5319489907255864,0.5471601277372262,0.5619637937819756,1.0
2013-wimbledon-1157,0.0,1.0,Janko Tipsarevic,Viktor Troicki,10.0,0.43361937636662373,0.010606599780818552,0.41509433962264153,0.42857142857142855,0.4323529411764706,0.4385858585858586,0.45161290322580644,10.0,0.5663806236333763,0.010606599780818545,0.5483870967741935,0.5614141414141415,0.5676470588235294,0.5714285714285714,0.5849056603773585
2013-wimbledon-1157,1.0,0.0,Janko Tipsarevic,Viktor Troicki,4.0,0.4782247650238304,0.049912875273459806,0.4351851851851852,0.4382355486327449,0.46962616822429903,0.5096153846153846,0.5384615384615384,4.0,0.5217752349761695,0.04991287527345978,0.46153846153846156,0.4903846153846154,0.530373831775701,0.5617644513672551,0.5648148148148148
2013-wimbledon-1160,0.0,0.0,Robin Haase,Mikhail Youzhny,192.0,0.4650525854733752,0.046594731626555586,0.3333333333333333,0.45188627665390924,0.46259328358208956,0.47182914046121593,1.0,192.0,0.5349474145266248,0.04659473162655556,0.0,0.5281708595387841,0.5374067164179104,0.5481137233460907,0.6666666666666666
2013-wimbledon-1160,0.0,1.0,Robin Haase,Mikhail Youzhny,21.0,0.4646020799143789,0.008029317282128343,0.45390070921985815,0.4581005586592179,0.4626865671641791,0.4722222222222222,0.4782608695652174,21.0,0.535397920085621,0.00802931728212835,0.5217391304347826,0.5277777777777778,0.5373134328358209,0.5418994413407822,0.5460992907801419
2013-wimbledon-1160,1.0,0.0,Robin Haase,Mikhail Youzhny,2.0,0.48444976076555024,0.021991359223505064,0.4688995215311005,0.47667464114832536,0.48444976076555024,0.4922248803827751,0.5,2.0,0.5155502392344498,0.021991359223505064,0.5,0.5077751196172249,0.5155502392344498,0.5233253588516746,0.5311004784688995
2013-wimbledon-1163,0.0,0.0,James Ward,Yen-Hsun Lu,309.0,0.5061457273656772,0.05307444055839491,0.3333333333333333,0.48909657320872274,0.4931972789115646,0.5,1.0,309.0,0.4938542726343228,0.05307444055839491,0.0,0.5,0.5068027210884354,0.5109034267912772,0.6666666666666666
2013-wimbledon-1163,0.0,1.0,James Ward,Yen-Hsun Lu,15.0,0.49152717448672406,0.006716683940081104,0.4806201550387597,0.48817724818469554,0.49019607843137253,0.4918681318681319,0.5045871559633027,15.0,0.5084728255132759,0.006716683940081112,0.4954128440366973,0.5081318681318681,0.5098039215686274,0.5118227518153045,0.5193798449612403
2013-wimbledon-1163,1.0,0.0,James Ward,Yen-Hsun Lu,13.0,0.5212230051817666,0.060394786249412136,0.4925373134328358,0.49466192170818507,0.4972972972972973,0.5,0.6666666666666666,13.0,0.4787769948182334,0.06039478624941214,0.3333333333333333,0.5,0.5027027027027027,0.505338078291815,0.5074626865671642
2013-wimbledon-1164,0.0,0.0,Benjamin Becker,Andy Murray,150.0,0.4532024528786078,0.051879007794694496,0.0,0.4325332795482049,0.4620192307692308,0.4727852852852853,0.6666666666666666,150.0,0.5467975471213921,0.05187900779469448,0.3333333333333333,0.5272147147147147,0.5379807692307692,0.567466720451795,1.0
2013-wimbledon-1164,0.0,1.0,Benjamin Becker,Andy Murray,10.0,0.4392973277210979,0.024716649869591222,0.4,0.42812651185292694,0.4348144778081084,0.45267241379310347,0.4838709677419355,10.0,0.5607026722789021,0.024716649869591226,0.5161290322580645,0.5473275862068966,0.5651855221918916,0.5718734881470731,0.6
2013-wimbledon-1164,1.0,0.0,Benjamin Becker,Andy Murray,5.0,0.4775003576594764,0.013333048137394159,0.46511627906976744,0.4714285714285714,0.47368421052631576,0.4772727272727273,0.5,5.0,0.5224996423405236,0.013333048137394141,0.5,0.5227272727272727,0.5263157894736842,0.5285714285714286,0.5348837209302325
2013-wimbledon-1201,0.0,0.0,Novak Djokovic,Bobby Reynolds,176.0,0.576276172502461,0.06575097536770835,0.5223880597014925,0.5488069131161237,0.5604054054054055,0.5818438623523369,1.0,176.0,0.423723827497539,0.06575097536770834,0.0,0.418156137647663,0.4395945945945946,0.4511930868838763,0.47761194029850745
2013-wimbledon-1201,1.0,0.0,Novak Djokovic,Bobby Reynolds,18.0,0.5701278450407876,0.018981087004547707,0.5431034482758621,0.553265306122449,0.5691788526434196,0.5812078019504876,0.6190476190476191,18.0,0.4298721549592124,0.018981087004547714,0.38095238095238093,0.4187921980495124,0.4308211473565804,0.44673469387755105,0.45689655172413796
2013-wimbledon-1204,0.0,0.0,Jimmy Wang,Tommy Haas,155.0,0.36534155985208167,0.05243411578572416,0.0,0.33775008775008775,0.3673469387755102,0.39525506376594144,0.5555555555555556,155.0,0.6346584401479181,0.05243411578572417,0.4444444444444444,0.6047449362340584,0.6326530612244898,0.6622499122499123,1.0
2013-wimbledon-1204,0.0,1.0,Jimmy Wang,Tommy Haas,8.0,0.366211284489837,0.031042690142764947,0.3225806451612903,0.3480392156862745,0.36009634684865516,0.3969602623823557,0.40384615384615385,8.0,0.633788715510163,0.031042690142764937,0.5961538461538461,0.6030397376176442,0.6399036531513449,0.6519607843137255,0.6774193548387096
2013-wimbledon-1205,0.0,0.0,Richard Gasquet,Go Soeda,207.0,0.6201386826043876,0.08496486566642346,0.5514018691588785,0.5674376299376299,0.5905511811023622,0.6119402985074627,1.0,207.0,0.37986131739561224,0.08496486566642349,0.0,0.3880597014925373,0.4094488188976378,0.4325623700623701,0.4485981308411215
2013-wimbledon-1205,0.0,1.0,Richard Gasquet,Go Soeda,6.0,0.6063339605991654,0.06665694441250376,0.55,0.5561807767267196,0.576402915605515,0.6630109670987039,0.6938775510204082,6.0,0.3936660394008346,0.06665694441250378,0.30612244897959184,0.3369890329012961,0.42359708439448496,0.4438192232732804,0.45
2013-wimbledon-1205,1.0,0.0,Richard Gasquet,Go Soeda,18.0,0.6341992335359816,0.07724639544223239,0.5555555555555556,0.5739205256570714,0.5988505747126437,0.7318181818181818,0.75,18.0,0.3658007664640183,0.07724639544223237,0.25,0.2681818181818182,0.4011494252873563,0.42607947434292864,0.4444444444444444
2013-wimbledon-1206,0.0,0.0,James Blake,Bernard Tomic,180.0,0.4453155553442761,0.05000776214354978,0.3333333333333333,0.42857142857142855,0.4394333989709712,0.4495590640779461,1.0,180.0,0.5546844446557239,0.05000776214354977,0.0,0.5504409359220539,0.5605666010290288,0.5714285714285714,0.6666666666666666
2013-wimbledon-1206,0.0,1.0,James Blake,Bernard Tomic,8.0,0.4408335487276814,0.013668917720767365,0.4153846153846154,0.43579812206572766,0.4403305969732507,0.44835424622658665,0.4608695652173913,8.0,0.5591664512723186,0.013668917720767374,0.5391304347826087,0.5516457537734134,0.5596694030267493,0.5642018779342723,0.5846153846153846
2013-wimbledon-1206,1.0,0.0,James Blake,Bernard Tomic,5.0,0.46369328432103957,0.02052381569459785,0.45054945054945056,0.4528301886792453,0.45714285714285713,0.45794392523364486,0.5,5.0,0.5363067156789605,0.020523815694597852,0.5,0.5420560747663551,0.5428571428571428,0.5471698113207547,0.5494505494505495
2013-wimbledon-1208,0.0,0.0,Daniel Brands,Tomas Berdych,170.0,0.4340977803547193,0.08712831259611502,0.0,0.4444444444444444,0.45683229813664594,0.4714469981238274,0.4942528735632184,170.0,0.5659022196452811,0.08712831259611505,0.5057471264367817,0.5285530018761726,0.5431677018633541,0.5555555555555556,1.0
2013-wimbledon-1208,0.0,1.0,Daniel Brands,Tomas Berdych,11.0,0.4277100361928131,0.06742814620902379,0.2857142857142857,0.4448830853325235,0.45588235294117646,0.4627482422597755,0.4742268041237113,11.0,0.572289963807187,0.06742814620902378,0.5257731958762887,0.5372517577402245,0.5441176470588235,0.5551169146674765,0.7142857142857143
2013-wimbledon-1208,1.0,0.0,Daniel Brands,Tomas Berdych,1.0,0.4,,0.4,0.4,0.4,0.4,0.4,1.0,0.6,,0.6,0.6,0.6,0.6,0.6
2013-wimbledon-1209,0.0,0.0,David Ferrer,Roberto Bautista Agut,253.0,0.5353915312310504,0.07847060157711888,0.4927536231884058,0.5033112582781457,0.5112781954887218,0.5353535353535354,1.0,253.0,0.46460846876894923,0.07847060157711885,0.0,0.46464646464646464,0.48872180451127817,0.4966887417218543,0.5072463768115942
2013-wimbledon-1209,0.0,1.0,David Ferrer,Roberto Bautista Agut,7.0,0.5417538412161356,0.0655602728823392,0.5,0.5037332005973121,0.5057471264367817,0.556198347107438,0.6666666666666666,7.0,0.45824615878386454,0.06556027288233923,0.3333333333333333,0.443801652892562,0.4942528735632184,0.4962667994026879,0.5
2013-wimbledon-1209,1.0,0.0,David Ferrer,Roberto Bautista Agut,13.0,0.555417680920399,0.0654033334615785,0.5093632958801498,0.5111940298507462,0.5393258426966292,0.5714285714285714,0.75,13.0,0.44458231907960094,0.0654033334615785,0.25,0.42857142857142855,0.4606741573033708,0.48880597014925375,0.49063670411985016
2013-wimbledon-1210,0.0,0.0,Santiago Giraldo,Alexandr Dolgopolov,163.0,0.3920925275921022,0.0870676365010993,0.0,0.38742690058479534,0.42134831460674155,0.43333333333333335,0.4482758620689655,163.0,0.607907472407898,0.0870676365010993,0.5517241379310345,0.5666666666666667,0.5786516853932584,0.6125730994152048,1.0
2013-wimbledon-1210,0.0,1.0,Santiago Giraldo,Alexandr Dolgopolov,14.0,0.38892360502851975,0.03415786724215918,0.3157894736842105,0.365034965034965,0.3930577849117175,0.41751824817518246,0.4368932038834951,14.0,0.6110763949714803,0.0341578672421592,0.5631067961165048,0.5824817518248175,0.6069422150882825,0.634965034965035,0.6842105263157895
2013-wimbledon-1210,1.0,0.0,Santiago Giraldo,Alexandr Dolgopolov,1.0,0.4329896907216495,,0.4329896907216495,0.4329896907216495,0.4329896907216495,0.4329896907216495,0.4329896907216495,1.0,0.5670103092783505,,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505,0.5670103092783505
2013-wimbledon-1211,0.0,0.0,Milos Raonic,Igor Sijsling,194.0,0.49710751873834597,0.09158466292125782,0.410958904109589,0.45737160378161995,0.4656778753480403,0.523538961038961,1.0,194.0,0.5028924812616541,0.09158466292125783,0.0,0.476461038961039,0.5343221246519597,0.54262839621838,0.589041095890411
2013-wimbledon-1211,0.0,1.0,Milos Raonic,Igor Sijsling,5.0,0.47447488357002526,0.036043248619720226,0.43478260869565216,0.4583333333333333,0.4596774193548387,0.4918032786885246,0.5277777777777778,5.0,0.5255251164299747,0.0360432486197202,0.4722222222222222,0.5081967213114754,0.5403225806451613,0.5416666666666666,0.5652173913043478
2013-wimbledon-1211,1.0,0.0,Milos Raonic,Igor Sijsling,4.0,0.4892348816012938,0.03200435858693733,0.4696969696969697,0.4723860744853111,0.47510275983558425,0.491951566951567,0.5370370370370371,4.0,0.5107651183987062,0.03200435858693731,0.46296296296296297,0.5080484330484331,0.5248972401644157,0.5276139255146889,0.5303030303030303
2013-wimbledon-1213,0.0,0.0,Kei Nishikori,Leonardo Mayer,195.0,0.5503450199615916,0.07769847697394784,0.5,0.523150132898911,0.53125,0.5434154310128172,1.0,195.0,0.44965498003840837,0.07769847697394784,0.0,0.4565845689871827,0.46875,0.4768498671010889,0.5
2013-wimbledon-1213,0.0,1.0,Kei Nishikori,Leonardo Mayer,5.0,0.5764300279867245,0.06523515850019528,0.5238095238095238,0.5289855072463768,0.5376884422110553,0.625,0.6666666666666666,5.0,0.4235699720132754,0.0652351585001953,0.3333333333333333,0.375,0.4623115577889447,0.47101449275362317,0.47619047619047616
2013-wimbledon-1213,1.0,0.0,Kei Nishikori,Leonardo Mayer,12.0,0.5595560231777127,0.07616275077945524,0.5268817204301075,0.5312698664971393,0.5381701631701632,0.5450306591722024,0.8,12.0,0.44044397682228736,0.07616275077945522,0.2,0.4549693408277976,0.4618298368298368,0.46873013350286075,0.4731182795698925
2013-wimbledon-1215,0.0,0.0,Grigor Dimitrov,Grega Zemlja,350.0,0.5404652303604757,0.04977881974916448,0.0,0.5223916750639486,0.5319574468085106,0.5412574203993523,0.7647058823529411,350.0,0.4595347696395245,0.0497788197491645,0.23529411764705882,0.4587425796006476,0.46804255319148935,0.4776083249360515,1.0
2013-wimbledon-1215,0.0,1.0,Grigor Dimitrov,Grega Zemlja,10.0,0.529980966951092,0.022129371871875417,0.5105820105820106,0.5140059337815233,0.5168713243942602,0.5511957442801996,0.5641025641025641,10.0,0.4700190330489081,0.022129371871875414,0.4358974358974359,0.4488042557198004,0.4831286756057398,0.4859940662184768,0.4894179894179894
2013-wimbledon-1215,1.0,0.0,Grigor Dimitrov,Grega Zemlja,18.0,0.5444677492536741,0.03178529934246557,0.5162162162162162,0.5332091469681398,0.5393526953166863,0.544129096185151,0.6666666666666666,18.0,0.45553225074632586,0.03178529934246558,0.3333333333333333,0.4558709038148489,0.4606473046833137,0.4667908530318602,0.4837837837837838
2013-wimbledon-1216,0.0,0.0,Jesse Levine,Juan Martin Del Potro,172.0,0.4298237558457807,0.06920866100927062,0.2,0.42668134132633945,0.44161988773055333,0.45402097902097904,1.0,172.0,0.570176244154219,0.06920866100927059,0.0,0.545979020979021,0.5583801122694467,0.5733186586736605,0.8
2013-wimbledon-1216,0.0,1.0,Jesse Levine,Juan Martin Del Potro,11.0,0.38767769302281274,0.08435450457682149,0.2,0.3416666666666667,0.43478260869565216,0.4486839780957428,0.46987951807228917,11.0,0.6123223069771873,0.08435450457682149,0.5301204819277109,0.5513160219042572,0.5652173913043478,0.6583333333333333,0.8
2013-wimbledon-1216,1.0,0.0,Jesse Levine,Juan Martin Del Potro,3.0,0.45360685066567413,0.012815850908503484,0.4423076923076923,0.4466440422322775,0.45098039215686275,0.45925642984466514,0.4675324675324675,3.0,0.5463931493343258,0.01281585090850352,0.5324675324675324,0.5407435701553349,0.5490196078431373,0.5533559577677225,0.5576923076923077
2013-wimbledon-1219,0.0,0.0,John Isner,Adrian Mannarino,10.0,0.7818650793650793,0.1991961648148115,0.5555555555555556,0.60625,0.7333333333333334,1.0,1.0,10.0,0.21813492063492063,0.19919616481481148,0.0,0.0,0.26666666666666666,0.39375000000000004,0.4444444444444444
2013-wimbledon-1220,0.0,0.0,Dustin Brown,Lleyton Hewitt,260.0,0.5380458709090783,0.06128419190990833,0.5,0.5161290322580645,0.5245592329106094,0.5341085544889892,1.0,260.0,0.461954129090922,0.06128419190990834,0.0,0.4658914455110107,0.47544076708939065,0.4838709677419355,0.5
2013-wimbledon-1220,0.0,1.0,Dustin Brown,Lleyton Hewitt,10.0,0.5266662163142748,0.008252112893202457,0.518796992481203,0.52,0.5222332015810276,0.5346033105022832,0.5379310344827586,10.0,0.47333378368572515,0.008252112893202457,0.46206896551724136,0.4653966894977169,0.47776679841897235,0.48,0.48120300751879697
2013-wimbledon-1220,1.0,0.0,Dustin Brown,Lleyton Hewitt,6.0,0.5236280639970655,0.012787554653872355,0.5084033613445378,0.5141826923076923,0.521991622239147,0.5341731934387468,0.539568345323741,6.0,0.47637193600293437,0.012787554653872336,0.460431654676259,0.46582680656125314,0.47800837776085303,0.4858173076923077,0.49159663865546216
2013-wimbledon-1221,0.0,0.0,Nicolas Almagro,Guillaume Rufin,235.0,0.5276396931018051,0.04966598878612022,0.0,0.5216454272863569,0.5263157894736842,0.5326867984783732,0.7,235.0,0.4723603068981947,0.049665988786120246,0.3,0.4673132015216268,0.47368421052631576,0.4783545727136432,1.0
2013-wimbledon-1221,0.0,1.0,Nicolas Almagro,Guillaume Rufin,3.0,0.5205151242887092,0.019082410150653234,0.5,0.5119047619047619,0.5238095238095238,0.5307726864330637,0.5377358490566038,3.0,0.47948487571129084,0.019082410150653234,0.46226415094339623,0.4692273135669362,0.47619047619047616,0.4880952380952381,0.5
2013-wimbledon-1221,1.0,0.0,Nicolas Almagro,Guillaume Rufin,10.0,0.5367887270180862,0.03429986322596931,0.5,0.5221653346653347,0.527931218816821,0.5426616915422885,0.625,10.0,0.4632112729819138,0.034299863225969306,0.375,0.45733830845771145,0.4720687811831789,0.47783466533466534,0.5
2013-wimbledon-1222,0.0,0.0,Radek Stepanek,Jerzy Janowicz,99.0,0.4110789872076616,0.07521559170712709,0.0,0.4166666666666667,0.42857142857142855,0.4411764705882353,0.5,99.0,0.5889210127923385,0.0752155917071271,0.5,0.5588235294117647,0.5714285714285714,0.5833333333333334,1.0
2013-wimbledon-1222,0.0,1.0,Radek Stepanek,Jerzy Janowicz,8.0,0.41896198578675065,0.03648871836073363,0.3333333333333333,0.41708023159636065,0.4320573432972396,0.43849464518066256,0.4444444444444444,8.0,0.5810380142132493,0.036488718360733606,0.5555555555555556,0.5615053548193374,0.5679426567027605,0.5829197684036393,0.6666666666666666
2013-wimbledon-1224,0.0,0.0,Sergiy Stakhovsky,Roger Federer,308.0,0.49451920099958063,0.0444492210963672,0.2,0.49128527841342484,0.5,0.505028660760813,1.0,308.0,0.5054807990004194,0.0444492210963672,0.0,0.49497133923918707,0.5,0.508714721586575,0.8
2013-wimbledon-1224,0.0,1.0,Sergiy Stakhovsky,Roger Federer,8.0,0.496910566233257,0.007632134382287608,0.4861878453038674,0.4921456223942823,0.49587213526187174,0.5027699415348134,0.5075757575757576,8.0,0.5030894337667429,0.007632134382287622,0.49242424242424243,0.49723005846518664,0.5041278647381282,0.5078543776057177,0.5138121546961326
2013-wimbledon-1224,1.0,0.0,Sergiy Stakhovsky,Roger Federer,7.0,0.5045505086160628,0.0074447612232764115,0.4957627118644068,0.4977603135561022,0.5074626865671642,0.5089780098085745,0.5151515151515151,7.0,0.49544949138393723,0.007444761223276404,0.48484848484848486,0.4910219901914254,0.4925373134328358,0.5022396864438978,0.5042372881355932
2013-wimbledon-1225,0.0,0.0,Jo-Wilfried Tsonga,Ernests Gulbis,151.0,0.5532331646396272,0.08198127107457985,0.3333333333333333,0.49290744466800807,0.5567010309278351,0.5891996142719382,1.0,151.0,0.446766835360373,0.08198127107457985,0.0,0.4108003857280617,0.44329896907216493,0.5070925553319919,0.6666666666666666
2013-wimbledon-1225,0.0,1.0,Jo-Wilfried Tsonga,Ernests Gulbis,8.0,0.521201117911133,0.036559626245673466,0.48322147651006714,0.48976073187895847,0.5110231330538737,0.5467032967032966,0.575,8.0,0.4787988820888669,0.03655962624567349,0.425,0.4532967032967033,0.48897686694612635,0.5102392681210415,0.5167785234899329
2013-wimbledon-1225,1.0,0.0,Jo-Wilfried Tsonga,Ernests Gulbis,10.0,0.5611379097094218,0.05419639682004275,0.4838709677419355,0.5159574468085106,0.5726086956521739,0.5941742081447964,0.6470588235294118,10.0,0.43886209029057816,0.05419639682004274,0.35294117647058826,0.4058257918552036,0.4273913043478261,0.48404255319148937,0.5161290322580645
2013-wimbledon-1226,0.0,0.0,Fernando Verdasco,Julien Benneteau,212.0,0.5269710842708608,0.047011157207809386,0.0,0.5066233766233766,0.5423728813559322,0.5491447929498721,0.6666666666666666,212.0,0.47302891572913913,0.04701115720780938,0.3333333333333333,0.45085520705012794,0.4576271186440678,0.49337662337662336,1.0
2013-wimbledon-1226,0.0,1.0,Fernando Verdasco,Julien Benneteau,2.0,0.52,0.028284271247461926,0.5,0.51,0.52,0.53,0.54,2.0,0.48,0.028284271247461888,0.46,0.47000000000000003,0.48,0.49,0.5
2013-wimbledon-1226,1.0,0.0,Fernando Verdasco,Julien Benneteau,9.0,0.530219932964627,0.026359077622133822,0.5,0.5,0.5436893203883495,0.5487179487179488,0.5603448275862069,9.0,0.469780067035373,0.026359077622133836,0.4396551724137931,0.4512820512820513,0.4563106796116505,0.5,0.5
2013-wimbledon-1227,0.0,0.0,Juan Monaco,Rajeev Ram,218.0,0.5248513409179194,0.059210204818928656,0.0,0.5165610599078341,0.5371638588321235,0.5492000918554807,0.6,218.0,0.4751486590820805,0.05921020481892865,0.4,0.4507999081445193,0.4628361411678765,0.4834389400921659,1.0
2013-wimbledon-1227,0.0,1.0,Juan Monaco,Rajeev Ram,3.0,0.5349704031608723,0.03558825396644523,0.4939759036144578,0.5234856476597635,0.5529953917050692,0.5554676529340796,0.5579399141630901,3.0,0.46502959683912765,0.0355882539664452,0.44206008583690987,0.4445323470659204,0.4470046082949309,0.47651435234023654,0.5060240963855421
2013-wimbledon-1227,1.0,0.0,Juan Monaco,Rajeev Ram,14.0,0.5363550620124484,0.01683428272237215,0.5051546391752577,0.5261029411764706,0.53562421185372,0.5516061366976972,0.5594713656387665,14.0,0.46364493798755163,0.016834282722372147,0.44052863436123346,0.4483938633023028,0.46437578814628,0.4738970588235294,0.4948453608247423
2013-wimbledon-1230,0.0,0.0,Vasek Pospisil,Mikhail Youzhny,307.0,0.47820568611366515,0.06742441514345757,0.3333333333333333,0.45763906690592154,0.47596153846153844,0.4879930840163934,1.0,307.0,0.5217943138863347,0.06742441514345754,0.0,0.5120069159836065,0.5240384615384616,0.5423609330940784,0.6666666666666666
2013-wimbledon-1230,0.0,1.0,Vasek Pospisil,Mikhail Youzhny,7.0,0.4547419363294189,0.04004598405463506,0.4,0.4198170731707317,0.4734042553191489,0.48750476078867955,0.49514563106796117,7.0,0.545258063670581,0.04004598405463505,0.5048543689320388,0.5124952392113205,0.526595744680851,0.5801829268292682,0.6
2013-wimbledon-1230,1.0,0.0,Vasek Pospisil,Mikhail Youzhny,7.0,0.47181458695901574,0.024669232207612805,0.425531914893617,0.4628099173553719,0.4797979797979798,0.4867595818815331,0.49823321554770317,7.0,0.5281854130409843,0.02466923220761282,0.5017667844522968,0.5132404181184669,0.5202020202020202,0.5371900826446281,0.574468085106383
2013-wimbledon-1231,0.0,0.0,Tommy Robredo,Nicolas Mahut,187.0,0.5129254312061353,0.07281309889164232,0.2,0.4701426024955437,0.5485714285714286,0.556611385029135,1.0,187.0,0.48707456879386457,0.07281309889164228,0.0,0.44338861497086507,0.4514285714285714,0.5298573975044563,0.8
2013-wimbledon-1231,0.0,1.0,Tommy Robredo,Nicolas Mahut,2.0,0.4564393939393939,0.0026784347772217687,0.45454545454545453,0.4554924242424242,0.4564393939393939,0.45738636363636365,0.4583333333333333,2.0,0.543560606060606,0.0026784347772217687,0.5416666666666666,0.5426136363636364,0.543560606060606,0.5445075757575757,0.5454545454545454
2013-wimbledon-1231,1.0,0.0,Tommy Robredo,Nicolas Mahut,5.0,0.5289616844508149,0.03601202338295643,0.4722222222222222,0.5217391304347826,0.53125,0.5576923076923077,0.5619047619047619,5.0,0.47103831554918507,0.03601202338295643,0.4380952380952381,0.4423076923076923,0.46875,0.4782608695652174,0.5277777777777778
2013-wimbledon-1232,0.0,0.0,Yen-Hsun Lu,Andy Murray,172.0,0.39784164582969067,0.06794565654623402,0.0,0.3963071982873963,0.40816326530612246,0.42238515959743583,0.48148148148148145,172.0,0.6021583541703097,0.06794565654623398,0.5185185185185185,0.5776148404025642,0.5918367346938775,0.6036928017126038,1.0
2013-wimbledon-1232,0.0,1.0,Yen-Hsun Lu,Andy Murray,15.0,0.4040066606513456,0.015472221291523062,0.3695652173913043,0.3979166666666667,0.40540540540540543,0.41274774774774775,0.42696629213483145,15.0,0.5959933393486544,0.015472221291523076,0.5730337078651685,0.5872522522522523,0.5945945945945946,0.6020833333333333,0.6304347826086957
2013-wimbledon-1232,1.0,0.0,Yen-Hsun Lu,Andy Murray,3.0,0.46138583638583636,0.002979124129417468,0.4583333333333333,0.45993589743589747,0.46153846153846156,0.46291208791208793,0.4642857142857143,3.0,0.5386141636141636,0.00297912412941744,0.5357142857142857,0.5370879120879121,0.5384615384615384,0.5400641025641025,0.5416666666666666
2013-wimbledon-1301,0.0,0.0,Novak Djokovic,Jeremy Chardy,131.0,0.6594746076672735,0.07595330383163669,0.5641025641025641,0.6356421356421356,0.65,0.6590909090909091,1.0,131.0,0.3405253923327266,0.07595330383163669,0.0,0.3409090909090909,0.35,0.3643578643578643,0.4358974358974359
2013-wimbledon-1301,1.0,0.0,Novak Djokovic,Jeremy Chardy,16.0,0.651133432613327,0.022053421133993226,0.6060606060606061,0.6485165999529079,0.6524902490249025,0.6580551989730424,0.7,16.0,0.348866567386673,0.022053421133993233,0.3,0.3419448010269577,0.3475097509750975,0.3514834000470921,0.3939393939393939
